CustomerID,Name,Age,Gender,Email,Phone,Address,City,State,Country,ZipCode,JoinDate,LastPurchaseDate,TotalSpend,AvgOrderValue,NumOrders,PreferredCategory,PaymentMethod,AccountStatus,LoyaltyScore,CreditScore,Income,MaritalStatus,Occupation,Device,Browser,IsActive,Feedback,ReturnRate,RiskFlag
92,Amit,27,,,9999999999,Street 1,Chennai,DL,India,600001,,,,,,electronics,Card,,,470.0,income,,###,Mobile,Firefox,False,bad,0.4053900334657249,False
1527,,150,,invalid@,9999999999,,Delhi,,IND,600001,2011-07-07,32-13-2020,17555,1848,-5.0,electronics,UPI,,200.0,50.0,income,,Doctor,,,True,good,0.3605440126608317,False
160,Carlos,150,Female,test@mail.com, 12345 ,@@@,,TN,IN, 50000 ,2016-11-05,,42721,,,,Card,,97.0,559.0,138851,,Doctor,,,True,!!!,,flag
143,Amit,twenty,, user@x.com ,9999999999,,,KA,,ABCDE,2024-02-21,,10000000,xyz,-5.0,electronics,crypto,closed,200.0,50.0,income,,###,Desktop,Chrome,,!!!,,True
1530,Wei,,Male,invalid@,abc123,,Chennai,Tamil Nadu,IND,,2015-01-05,2012-01-29,20961,,52.0,Clothing,crypto,Active,,50.0,income,Single,###,Desktop,Chrome,False,good,0.7973632844520361,False
1531,Wei,twenty,F,,9999999999,@@@,,KA,IND,600001,not_a_date,2017-09-02,,,-5.0,Clothing,UPI,Active,200.0,50.0,income,,,Desktop,,yes,,,
413,,twenty,Female,, 12345 ,Street 1,,,IN,,2011-06-25,,,315,-5.0,Electronics,Card,,200.0,,,,,,,,bad,0.736411366293347,flag
476,Fatima,30,F,invalid@,abc123,@@@,,TN,,600001,not_a_date,,10000000,4360,46.0,Clothing,Card,,200.0,308.0,,,,,,True,,,
1534,  John  ,150,M, user@x.com ,abc123,,Mumbai,Tamil Nadu,USA, 50000 ,,,abc,xyz,,electronics,crypto,,54.0,,,Single,###,,,yes,,5.0,flag
249,,43,,test@mail.com,9999999999,,Chennai,Tamil Nadu,,ABCDE,2017-11-21,32-13-2020,abc,902,21.0,Electronics,,closed,,,199661,,Engineer,,IE,False,,,flag
1536,Fatima,,Female,,9999999999,Street 1,Bangalore,Tamil Nadu,IN, 50000 ,,,10000000,,-5.0,,UPI,Inactive,200.0,,,Married,,Mobile,,,,,False
99,Fatima,32,Male,invalid@,9999999999,, New York ,,,,,32-13-2020,,,,electronics,Card,,200.0,712.0,81220,Single,,Mobile,Firefox,True,bad,,True
145,Fatima,52,Female,invalid@,,,Delhi,,India,ABCDE,,,,xyz,-5.0,,Card,Active,200.0,,76654,,,,,True,good,,False
1539,Sara,twenty,F,invalid@, 12345 ,@@@,Delhi,MH,USA,,not_a_date,32-13-2020,10000000,,96.0,,Cash,,80.0,629.0,income,,###,Desktop,,True,bad,5.0,True
1540,Fatima,150,Female,test@mail.com,abc123,,Delhi,TN,,600001,2014-01-15,,,xyz,,electronics,UPI,,52.0,,income,,,,,yes,,5.0,True
269,Wei,150,Male,test@mail.com,9999999999,Street 1,,,India,ABCDE,,32-13-2020,abc,xyz,,,,,,50.0,,,Doctor,,Firefox,True,,5.0,True
85,Carlos,59,F,invalid@, 12345 ,Street 1,,,,ABCDE,,,,xyz,-5.0,electronics,crypto,Active,200.0,,,,,,Chrome,yes,,5.0,False
1543,Carlos,,,test@mail.com,,, New York ,KA,IN,ABCDE,,32-13-2020,10000000,1955,,,UPI,closed,,,,Single,Doctor,,IE,True,!!!,5.0,flag
1544,,twenty,, user@x.com ,,,Mumbai,,,ABCDE,,32-13-2020,abc,xyz,-5.0,electronics,crypto,Active,200.0,,148807,Single,Doctor,,Firefox,True,,0.7850737904910441,flag
136,Carlos,49,M,invalid@, 12345 ,Street 1,Mumbai,,USA,ABCDE,,32-13-2020,,xyz,,,crypto,,200.0,613.0,111463,Single,Engineer,,IE,True,bad,,False
393,,150,,invalid@, 12345 ,,Mumbai,,IN, 50000 ,not_a_date,2015-04-16,10000000,,74.0,electronics,UPI,Active,63.0,,129727,Single,###,Mobile,Chrome,,!!!,,False
1547,John,150,M,test@mail.com,abc123,,Bangalore,,India,ABCDE,,32-13-2020,abc,xyz,-5.0,Electronics,,,,659.0,,Married,Engineer,,,True,bad,5.0,flag
295,Fatima,47,Male,invalid@, 12345 ,,,MH,,,,,abc,4708,-5.0,Clothing,Card,Inactive,49.0,50.0,144060,Single,Doctor,Mobile,Chrome,False,good,0.3582995463452421,False
1549,Fatima,,F,invalid@,,Street 1,Delhi,,, 50000 ,2022-10-06,,,1215,,Clothing,UPI,,200.0,680.0,,,,,Chrome,False,!!!,0.9673910204426033,flag
1550,,150,M,test@mail.com,9999999999,@@@, New York ,MH,USA,600001,,32-13-2020,,xyz,-5.0,Electronics,UPI,Inactive,200.0,50.0,31082,Single,Doctor,,,True,,0.16041704841904336,True
1551,  John  ,twenty,,invalid@, 12345 ,,Bangalore,TN,IND,ABCDE,2010-03-08,32-13-2020,10000000,4298,-5.0,,UPI,Active,200.0,50.0,,Married,Engineer,Desktop,Firefox,False,bad,,
1552,Fatima,33,Female,,abc123,,Delhi,MH,IND, 50000 ,,32-13-2020,abc,4620,58.0,Clothing,crypto,closed,,,,,Engineer,,,False,!!!,5.0,
440,Fatima,,,test@mail.com,abc123,@@@, New York ,,,ABCDE,,32-13-2020,abc,xyz,-5.0,Clothing,UPI,Inactive,76.0,440.0,income,Married,Doctor,,Firefox,True,good,0.6897799581008917,flag
1554,,,Male,invalid@,abc123,@@@,Chennai,DL,IN,ABCDE,not_a_date,2019-08-10,7314,4331,,Electronics,Card,Active,60.0,753.0,income,Single,###,,,yes,bad,0.2740524596428119,flag
1555,John,150,Female, user@x.com ,abc123,Street 1,,TN,,600001,2019-01-17,32-13-2020,,3214,-5.0,,,,42.0,819.0,income,Single,Doctor,Desktop,Firefox,False,bad,0.2981181838977385,True
1556,Carlos,150,M,,abc123,@@@,Chennai,KA,, 50000 ,not_a_date,2018-10-31,10000000,xyz,,,crypto,Active,200.0,50.0,,Married,###,,Chrome,yes,!!!,0.38201849870833404,True
1557,  John  ,36,F, user@x.com ,9999999999,Street 1,Bangalore,,IN,,not_a_date,32-13-2020,10000000,,,Clothing,Card,Active,200.0,485.0,73189,Single,###,Desktop,,,,0.24281064944294117,False
1558,###$$$,,M,invalid@,9999999999,@@@,Chennai,MH,, 50000 ,,32-13-2020,10000000,2654,67.0,Electronics,crypto,Inactive,200.0,50.0,income,,,,Firefox,True,,0.4674338811022273,False
287,Sara,,Female,,abc123,Street 1,Chennai,TN,,,not_a_date,2013-06-21,abc,xyz,,Electronics,UPI,Inactive,,50.0,179849,,###,,Chrome,,bad,5.0,False
1560,,30,,invalid@,abc123,@@@,Chennai,,IN,600001,not_a_date,32-13-2020,49887,xyz,-5.0,,Card,,,,income,,,,Firefox,False,,5.0,True
1561,,,,invalid@,9999999999,,,MH,, 50000 ,,32-13-2020,,xyz,82.0,Electronics,Cash,closed,200.0,50.0,157926,,,,,False,bad,5.0,flag
1562,Carlos,150,Female,test@mail.com,abc123,@@@,,Tamil Nadu,USA,600001,,,10000000,,95.0,,Cash,closed,,,income,Single,Doctor,Mobile,Firefox,True,bad,0.2624770259772603,False
1563,Priya,,M,,9999999999,Street 1,,MH,IND,ABCDE,2022-12-26,,abc,1348,-5.0,Clothing,crypto,Inactive,200.0,,,Single,###,Desktop,,True,good,5.0,True
1564,Amit,150,M,invalid@,9999999999,Street 1,Chennai,DL,IND,ABCDE,2013-10-11,32-13-2020,10000000,xyz,57.0,electronics,Cash,closed,200.0,,,Single,Engineer,,Chrome,yes,,5.0,flag
231,  John  ,twenty,Male,invalid@,abc123,@@@,,KA,IN,ABCDE,2018-11-18,2011-07-23,,xyz,,Electronics,crypto,Inactive,200.0,,96736,Married,###,,IE,yes,,,True
116,,,M,test@mail.com,9999999999,Street 1,Mumbai,KA,IN,,2019-06-13,2014-08-21,10000000,1800,-5.0,electronics,crypto,,200.0,431.0,193991,Married,,Desktop,Chrome,yes,,5.0,True
1567,Priya,150,Male,invalid@,,, New York ,,India, 50000 ,,32-13-2020,10000000,4392,,Electronics,UPI,closed,200.0,,,,###,Desktop,Chrome,False,,,True
125,  John  ,43,M,invalid@,,Street 1,Bangalore,TN,,,not_a_date,32-13-2020,4612,188,60.0,Clothing,Cash,Inactive,200.0,,income,Married,Engineer,,,False,,0.36243775202315565,False
417,  John  ,twenty,,,abc123,Street 1,,DL,,ABCDE,2024-11-12,32-13-2020,11530,,25.0,Clothing,,Active,200.0,50.0,income,,###,,,True,,5.0,False
1570,Wei,39,F, user@x.com ,9999999999,,Mumbai,TN,USA,ABCDE,,,28406,,-5.0,electronics,Cash,,60.0,681.0,income,Single,Doctor,,,,good,5.0,
1571,###$$$,57,Female, user@x.com ,9999999999,@@@,,DL,IN,ABCDE,2019-11-08,32-13-2020,,xyz,,,UPI,,,847.0,income,Married,###,,,,bad,0.32589007340454934,False
452,Sara,twenty,M,, 12345 ,,Delhi,MH,,600001,2012-07-20,,10000000,xyz,-5.0,,Cash,Inactive,5.0,729.0,174102,,,,IE,yes,good,,flag
381,Carlos,twenty,, user@x.com ,,,Chennai,MH,IN,,2012-10-27,2019-03-03,abc,xyz,53.0,,Cash,,200.0,605.0,155106,Single,Engineer,,Chrome,True,,5.0,False
102,Priya,150,M,, 12345 ,,Delhi,Tamil Nadu,IN,600001,,32-13-2020,18814,,,Clothing,Cash,closed,,301.0,,Single,Engineer,,,False,,5.0,False
1575,John,twenty,M, user@x.com ,abc123,,,MH,, 50000 ,not_a_date,2024-06-21,abc,xyz,15.0,Electronics,Card,,23.0,50.0,84871,,Doctor,,IE,False,bad,,True
1576,Fatima,150,M, user@x.com ,,,Mumbai,,IND,600001,2017-01-15,2021-12-29,,xyz,67.0,Clothing,,,200.0,530.0,,,###,Desktop,IE,,,0.5094179173014148,True
167,###$$$,,,test@mail.com,abc123,,,DL,IND,600001,,,10000000,,91.0,,,closed,200.0,759.0,194950,Single,###,Desktop,,False,good,5.0,flag
1578,  John  ,50,,invalid@,abc123,Street 1,,DL,USA,600001,,32-13-2020,abc,,-5.0,Clothing,Cash,closed,200.0,,income,Married,###,Desktop,,False,good,0.631166937745231,
1579,Priya,150,,,abc123,, New York ,Tamil Nadu,IND,,,,39245,4292,87.0,,crypto,Active,200.0,405.0,,,,,Chrome,yes,,5.0,True
1580,###$$$,37,,invalid@,abc123,Street 1,,KA,IN,600001,not_a_date,32-13-2020,5556,,-5.0,Clothing,UPI,,52.0,383.0,,,Doctor,,Firefox,yes,bad,5.0,True
368,Carlos,35,F,,,@@@,,,USA, 50000 ,not_a_date,32-13-2020,abc,xyz,27.0,Electronics,Card,,,451.0,income,,Doctor,,Chrome,False,!!!,,False
1582,  John  ,,M,invalid@,,,Bangalore,KA,IN,600001,not_a_date,2014-06-08,10000000,3846,-5.0,,UPI,closed,56.0,50.0,,Single,,,Chrome,yes,!!!,0.40941822859584687,flag
1583,Sara,twenty,, user@x.com ,9999999999,,,TN,USA,,,2014-11-01,,,64.0,,Card,,83.0,,130408,,Engineer,,Firefox,yes,,,True
1584,John,twenty,,invalid@,,Street 1,,DL,USA, 50000 ,2010-06-01,2019-11-13,abc,,-5.0,,Card,,200.0,,177606,,###,Mobile,Chrome,,!!!,0.3845756656157229,
1585,,45,Female,,abc123,@@@,,KA,,,,,30757,2695,95.0,Electronics,Cash,closed,,739.0,84484,Married,###,,Chrome,False,,,False
1586,John,twenty,M,, 12345 ,Street 1,Bangalore,DL,India,600001,not_a_date,2014-12-12,abc,xyz,15.0,Clothing,UPI,Active,200.0,50.0,,Married,Engineer,,Firefox,,,,True
1587,###$$$,twenty,Female,test@mail.com, 12345 ,,Mumbai,,,600001,not_a_date,32-13-2020,abc,xyz,11.0,,,,200.0,841.0,97252,Single,,Mobile,Chrome,yes,!!!,5.0,False
206,John,150,,,abc123,,Bangalore,,USA,,,32-13-2020,8482,,,electronics,UPI,closed,97.0,783.0,56747,Married,###,,Chrome,True,,,False
1589,Sara,twenty,F,,abc123,,,KA,India,ABCDE,not_a_date,2011-12-27,abc,xyz,96.0,Clothing,,closed,200.0,50.0,137563,Married,,,,False,,0.49369136941796166,False
1590,Carlos,46,,,abc123,,Chennai,KA,India,600001,,2024-04-28,10000000,xyz,-5.0,electronics,Cash,,44.0,,income,,Engineer,,,True,bad,5.0,True
216,Wei,150,Female,invalid@, 12345 ,,Delhi,MH,IND,600001,2016-07-30,32-13-2020,,1040,-5.0,Clothing,,Inactive,78.0,50.0,income,Single,,Mobile,,yes,,,False
1592,,150,,,9999999999,Street 1,Mumbai,TN,India,600001,not_a_date,,abc,xyz,-5.0,Clothing,UPI,Active,54.0,360.0,income,Single,Engineer,,Chrome,False,,,False
310,Fatima,,F, user@x.com ,abc123,,Delhi,Tamil Nadu,,,not_a_date,32-13-2020,abc,xyz,,,UPI,,200.0,439.0,62840,Married,,,Chrome,,!!!,,
1594,Fatima,,Female,invalid@,,,Bangalore,KA,,600001,not_a_date,2021-04-03,,xyz,-5.0,electronics,Cash,Active,48.0,,,,,Desktop,Firefox,False,,0.7234899364006235,True
1595,Carlos,,, user@x.com ,abc123,@@@,,,IN,ABCDE,not_a_date,,,575,79.0,electronics,Card,,,50.0,141701,,,Mobile,Firefox,True,!!!,5.0,True
1596,###$$$,55,,invalid@,,,,KA,,,,32-13-2020,,3503,,,UPI,closed,,,income,Married,###,,,False,,5.0,False
1597,John,150,,,,Street 1,,MH,,,2022-03-28,32-13-2020,10000000,xyz,,electronics,Card,,200.0,,income,,,,IE,False,good,0.13597472745727124,flag
1598,Carlos,150,F, user@x.com , 12345 ,, New York ,,IND,ABCDE,2024-06-12,32-13-2020,10000000,,1.0,,crypto,Active,200.0,50.0,,Married,Doctor,Mobile,,,,5.0,flag
1599,###$$$,31,Female,invalid@,,Street 1,Mumbai,KA,USA,600001,2013-02-23,,,xyz,,Electronics,Card,closed,,658.0,91766,Single,###,Desktop,IE,False,!!!,0.25261925371574157,False
1600,,twenty,,invalid@,abc123,,Mumbai,DL,USA,ABCDE,2010-10-07,2015-12-22,abc,1664,,,crypto,,63.0,50.0,income,,Doctor,Desktop,IE,yes,,,False
1601,  John  ,150,M,,,Street 1, New York ,,India, 50000 ,not_a_date,2010-02-10,,,63.0,,crypto,Active,,389.0,,Single,,Desktop,Firefox,,,,False
1602,John,150,,invalid@, 12345 ,, New York ,DL,, 50000 ,,32-13-2020,,xyz,-5.0,,Card,,200.0,50.0,,Single,Engineer,,,yes,,,
1603,Carlos,,F, user@x.com , 12345 ,,,MH,IND,600001,2015-05-18,2012-10-19,abc,,-5.0,Clothing,crypto,,200.0,604.0,,,Engineer,,Chrome,False,,,
287,Carlos,150,, user@x.com ,abc123,, New York ,KA,,,2024-08-21,,,,78.0,electronics,Card,closed,,50.0,63787,,Engineer,Desktop,Firefox,yes,!!!,,flag
1605,Amit,150,Female,test@mail.com,9999999999,@@@,Chennai,KA,IN, 50000 ,2010-04-13,2013-08-13,,1355,-5.0,,UPI,Active,200.0,50.0,49639,,Doctor,,Chrome,yes,bad,5.0,False
116,###$$$,twenty,,test@mail.com,,,Bangalore,Tamil Nadu,,600001,not_a_date,32-13-2020,abc,,-5.0,electronics,Card,closed,,,80437,,Engineer,,,,,5.0,
1607,  John  ,150,F,test@mail.com,abc123,,Mumbai,,India,600001,2018-08-01,32-13-2020,,,98.0,electronics,Card,,200.0,766.0,52679,,,,Chrome,True,,5.0,
21,Carlos,,F,invalid@,9999999999,@@@,Bangalore,DL,IN, 50000 ,not_a_date,2014-03-20,,xyz,,Clothing,crypto,Active,,559.0,income,,,Mobile,,True,,,
1609,Carlos,,F,invalid@,9999999999,@@@,,KA,IND,600001,2016-05-25,32-13-2020,46066,,45.0,,Card,Active,90.0,50.0,income,,,,,,good,5.0,flag
1610,,,, user@x.com , 12345 ,,Chennai,,IN,ABCDE,not_a_date,2010-09-14,,,,Clothing,crypto,Inactive,,720.0,,Single,,Desktop,,yes,,0.8627089848987411,flag
7,Carlos,twenty,Female, user@x.com , 12345 ,@@@,Mumbai,DL,USA, 50000 ,,32-13-2020,10000000,xyz,,,,Inactive,38.0,,,,Doctor,,Chrome,,bad,5.0,False
1612,###$$$,,Female, user@x.com ,,@@@,Delhi,MH,IN,ABCDE,,32-13-2020,10000000,xyz,,Clothing,UPI,Inactive,16.0,,,,Engineer,Desktop,IE,,good,,
157,John,,Male, user@x.com ,abc123,, New York ,TN,India,600001,2022-07-13,32-13-2020,abc,,,electronics,UPI,Active,48.0,697.0,income,Single,Engineer,Desktop,Firefox,yes,bad,5.0,flag
1614,  John  ,150,Female, user@x.com ,,, New York ,,,,2010-05-20,2023-02-23,abc,3375,71.0,,Cash,Active,10.0,,income,Single,Engineer,Desktop,IE,False,,0.8665211972682835,
103,Carlos,,Male,invalid@,,Street 1, New York ,DL,IND,600001,not_a_date,32-13-2020,abc,xyz,-5.0,,Card,,200.0,50.0,,,,Mobile,IE,,!!!,,False
1616,Fatima,150,,test@mail.com,9999999999,Street 1,Bangalore,DL,IND,600001,,,31779,xyz,29.0,Clothing,Cash,Inactive,,491.0,,Married,Engineer,,Firefox,False,,0.5368076455213674,
1617,Priya,150,Female,invalid@, 12345 ,,Delhi,KA,IND,,not_a_date,2020-10-27,,xyz,91.0,electronics,Card,,200.0,,income,,,,,False,good,,
1618,  John  ,150,Male,invalid@, 12345 ,Street 1,Delhi,MH,, 50000 ,,,8063,,,electronics,crypto,closed,93.0,,163708,,###,Mobile,,yes,bad,5.0,False
393,Amit,,Female,,abc123,Street 1,,,, 50000 ,2021-07-28,32-13-2020,,3435,-5.0,,,,200.0,365.0,,Single,Doctor,,Chrome,yes,bad,0.7989362297813559,False
1620,Sara,20,M,,abc123,Street 1,Chennai,Tamil Nadu,IN,,2020-02-26,32-13-2020,,xyz,,electronics,,,200.0,742.0,,,,,,,bad,5.0,False
251,Sara,40,F, user@x.com ,9999999999,,Mumbai,TN,India, 50000 ,not_a_date,,,,91.0,,Cash,Inactive,200.0,50.0,income,,###,,Firefox,,,0.5805540778154317,flag
440,  John  ,,,,abc123,,Bangalore,,IN,600001,not_a_date,32-13-2020,49480,665,,Clothing,Cash,,15.0,573.0,,,Engineer,,IE,True,,5.0,flag
1623,,,Female, user@x.com ,abc123,,Bangalore,,,600001,,2016-09-13,abc,2949,,electronics,crypto,Inactive,81.0,,income,Single,,Mobile,Firefox,,,0.6665636574990106,True
1624,  John  ,150,,,9999999999,Street 1,Bangalore,Tamil Nadu,USA,ABCDE,not_a_date,,,xyz,95.0,Electronics,Cash,,55.0,50.0,71129,,Doctor,Desktop,IE,True,,0.34858940278205375,
192,Amit,150,M, user@x.com , 12345 ,@@@,,,India, 50000 ,2012-05-24,,21770,1113,-5.0,,UPI,Inactive,200.0,,,Married,,,,,,,False
1626,Fatima,,Male,invalid@,,Street 1,Bangalore,,India,ABCDE,2024-12-27,32-13-2020,12809,,-5.0,,crypto,closed,77.0,434.0,income,Single,###,Desktop,Chrome,True,good,0.428142512113048,
1627,,twenty,,, 12345 ,,Mumbai,KA,IND,600001,not_a_date,2024-12-30,,1618,-5.0,Clothing,Card,,200.0,310.0,,,,Desktop,,yes,!!!,,True
1628,,25,Male,test@mail.com,,,Bangalore,Tamil Nadu,, 50000 ,not_a_date,,46213,,,Electronics,UPI,Inactive,200.0,664.0,177435,,Doctor,Mobile,,,!!!,0.8162661833945285,flag
1629,John,150,,invalid@,,,Delhi,DL,IN,ABCDE,,2021-11-07,abc,xyz,-5.0,Electronics,UPI,Active,8.0,50.0,income,,,Desktop,,True,,,
168,###$$$,twenty,F,,9999999999,Street 1,,TN,USA,ABCDE,not_a_date,,11923,,23.0,electronics,Cash,,200.0,733.0,,Single,,Mobile,IE,True,,,flag
1631,Fatima,150,F,,9999999999,,Bangalore,Tamil Nadu,USA,ABCDE,2017-05-10,2013-07-24,,,2.0,,Card,Active,200.0,50.0,,,,Mobile,,False,,5.0,True
1632,Priya,,Male,,9999999999,,Mumbai,,,,not_a_date,,,1056,-5.0,,Card,closed,,50.0,147940,,Engineer,,Firefox,yes,,0.9979087560386897,True
228,###$$$,64,Female,test@mail.com,,@@@,,,IN,ABCDE,2011-11-13,32-13-2020,10000000,,27.0,Electronics,,,46.0,,91472,Single,Engineer,Desktop,,True,bad,,False
1634,Sara,150,,test@mail.com,,Street 1,Bangalore,TN,, 50000 ,2014-10-21,2024-06-12,abc,,74.0,,,closed,200.0,50.0,,,,Mobile,,False,,,flag
11,Amit,,M, user@x.com ,9999999999,,,MH,USA, 50000 ,2011-03-04,,43033,840,,Clothing,crypto,,,385.0,,Married,,Desktop,Chrome,False,,5.0,False
1636,Wei,twenty,,,,,Mumbai,MH,, 50000 ,2020-06-19,32-13-2020,17607,3537,-5.0,,Card,closed,,50.0,income,,Doctor,,Firefox,yes,bad,5.0,flag
306,Amit,28,, user@x.com ,,@@@,Chennai,KA,IND,600001,not_a_date,,abc,xyz,,electronics,UPI,,75.0,845.0,income,Married,,,Firefox,yes,good,0.15133518457205708,False
1638,###$$$,twenty,,,9999999999,,Delhi,TN,IN, 50000 ,not_a_date,32-13-2020,abc,xyz,,electronics,Card,,200.0,50.0,,,Doctor,Mobile,,yes,,5.0,
371,Priya,150,,test@mail.com, 12345 ,@@@,,KA,, 50000 ,2016-03-25,,abc,xyz,,,,,,,132733,Single,,Desktop,Firefox,False,,,True
1640,###$$$,150,,test@mail.com,abc123,@@@,Chennai,KA,USA, 50000 ,2018-09-23,,8590,3642,11.0,Electronics,,Active,200.0,,,Single,,,Chrome,yes,,0.19938822971156245,flag
1641,,twenty,Female, user@x.com ,,@@@,Bangalore,KA,India,ABCDE,,,,,-5.0,Electronics,crypto,,,832.0,96265,Married,,,,False,good,5.0,
1642,Carlos,150,, user@x.com ,9999999999,Street 1,,Tamil Nadu,USA, 50000 ,,32-13-2020,10000000,2700,5.0,,crypto,Active,37.0,,187379,Married,Engineer,Desktop,IE,False,good,,True
69,Wei,24,Male,invalid@,9999999999,Street 1,Delhi,,IN,ABCDE,2015-08-13,2014-03-20,10000000,xyz,,,Card,,200.0,50.0,74372,,Doctor,,Firefox,True,good,5.0,True
1644,John,twenty,, user@x.com ,abc123,,Mumbai,,, 50000 ,,32-13-2020,abc,xyz,-5.0,Electronics,UPI,,,,,,###,Mobile,Firefox,,good,5.0,
1645,###$$$,twenty,,,9999999999,,,,IND,600001,not_a_date,,,,,Clothing,UPI,,21.0,,35564,,,,Firefox,False,good,,
1646,,18,F,invalid@, 12345 ,,Chennai,,, 50000 ,not_a_date,2013-04-03,32525,xyz,-5.0,Clothing,crypto,closed,1.0,342.0,,,,Mobile,IE,yes,,0.9877526336599332,
345,###$$$,150,,test@mail.com,9999999999,,,,IN,600001,,2016-07-09,abc,,99.0,electronics,UPI,Active,,473.0,income,,,,Chrome,yes,bad,,
1648,Amit,18,,test@mail.com,9999999999,,Chennai,KA,IND,600001,,32-13-2020,10000000,1077,-5.0,Clothing,Card,Inactive,200.0,387.0,income,,Doctor,,IE,True,good,0.8965506941536858,True
432,,,M,,9999999999,,Delhi,,IND,,,32-13-2020,29916,,-5.0,Electronics,Card,Active,200.0,633.0,192482,,Engineer,Mobile,Firefox,yes,bad,,
1650,,150,,,,@@@,Chennai,Tamil Nadu,IND,,,2022-02-27,,xyz,-5.0,Clothing,Card,,,50.0,21339,,Doctor,,Firefox,,,5.0,True
214,,52,, user@x.com ,abc123,,,DL,IN,600001,,2014-03-14,24827,2233,80.0,,,,45.0,,,,,,,,bad,5.0,flag
1652,Fatima,150,F, user@x.com ,,@@@,Delhi,MH,,ABCDE,,,10000000,,7.0,,,closed,200.0,50.0,income,,Doctor,Desktop,,True,,0.610845407195867,False
1653,Sara,,,invalid@, 12345 ,Street 1, New York ,KA,,,not_a_date,32-13-2020,,2813,,,Card,closed,33.0,,,,Doctor,,,False,bad,5.0,False
1654,  John  ,150,,invalid@,abc123,Street 1,Bangalore,,USA,ABCDE,not_a_date,2016-04-03,,xyz,-5.0,,UPI,,200.0,50.0,income,,,,IE,yes,!!!,,
1655,,50,,test@mail.com,9999999999,,Mumbai,,,ABCDE,not_a_date,,10000000,2792,26.0,Electronics,crypto,Inactive,,540.0,,Married,,,,True,,5.0,flag
1656,,,,,abc123,Street 1,Delhi,DL,India,600001,,2019-06-29,abc,xyz,,Electronics,Card,,,,income,,,,IE,,!!!,0.23710294385942376,False
121,Fatima,150,M, user@x.com ,9999999999,@@@,Bangalore,DL,USA, 50000 ,2020-06-14,,13449,xyz,-5.0,,Cash,,200.0,785.0,income,,Doctor,,,,good,,
392,,,,invalid@, 12345 ,,Delhi,MH,,,not_a_date,,21820,xyz,74.0,Clothing,UPI,Active,200.0,,income,Single,###,,IE,True,bad,,False
1659,,39,Male,invalid@,9999999999,,Mumbai,KA,, 50000 ,not_a_date,,abc,783,,,UPI,Active,4.0,558.0,,,Doctor,,Chrome,True,bad,0.4876586346800794,flag
442,Amit,150,,invalid@,9999999999,Street 1,Delhi,,India,,,32-13-2020,,xyz,-5.0,Electronics,Cash,Inactive,200.0,,income,,Engineer,Mobile,,yes,,5.0,
413,Wei,,Female,test@mail.com,,@@@,Delhi,MH,, 50000 ,not_a_date,,abc,xyz,,electronics,Card,Inactive,27.0,50.0,,,###,,IE,yes,good,5.0,
1662,Fatima,twenty,M,invalid@,9999999999,,Chennai,,,600001,2012-02-15,2013-11-06,abc,1514,,electronics,crypto,,,817.0,income,,###,,,,bad,0.9092621602100524,flag
1663,  John  ,26,Male,invalid@,9999999999,,Chennai,KA,,,2024-11-06,,10000000,xyz,7.0,,Cash,Active,200.0,464.0,income,Married,,,Chrome,,,0.9713724833343655,flag
1664,John,46,F,test@mail.com,,, New York ,,,,not_a_date,2011-08-08,,xyz,-5.0,,crypto,Active,15.0,439.0,,Married,,Desktop,,yes,good,5.0,
1665,Wei,150,F, user@x.com ,abc123,,Mumbai,TN,India,,2024-05-20,,abc,,-5.0,Clothing,,closed,,468.0,,,,,,True,,0.1839983749969607,flag
1666,###$$$,150,,invalid@,,Street 1,Bangalore,Tamil Nadu,IND,600001,2021-08-20,32-13-2020,,,-5.0,,crypto,,,,,,Doctor,,Chrome,,,5.0,True
320,John,twenty,,invalid@,9999999999,Street 1,Mumbai,,India,600001,not_a_date,,10000000,,-5.0,Clothing,Cash,,85.0,50.0,income,Single,,,IE,,!!!,5.0,flag
97,Amit,twenty,,invalid@,9999999999,, New York ,TN,USA,ABCDE,,32-13-2020,abc,,,electronics,UPI,,,50.0,income,Single,###,,,False,!!!,0.09931989936636187,flag
1669,,150,F,test@mail.com,,,,,,,2013-12-15,,abc,,,,crypto,closed,200.0,,121136,,Engineer,Desktop,Chrome,yes,!!!,,False
1670,Sara,35,, user@x.com , 12345 ,,Bangalore,DL,IN, 50000 ,,2021-02-26,10000000,xyz,,,crypto,Inactive,11.0,,income,Single,Doctor,Mobile,,,,,True
1671,Wei,twenty,M, user@x.com ,abc123,@@@,Chennai,Tamil Nadu,,,2010-09-26,2020-06-10,,2116,,Clothing,,Active,,,,Single,,Mobile,Firefox,,,5.0,flag
1672,###$$$,,Male,invalid@,abc123,Street 1,Delhi,DL,IND,ABCDE,2012-03-30,,abc,xyz,-5.0,electronics,,Active,200.0,417.0,income,,Engineer,,Firefox,yes,,,True
1673,Sara,,Female,invalid@,9999999999,,Delhi,,India,ABCDE,not_a_date,2020-08-01,,xyz,36.0,,UPI,Active,200.0,,,Married,,,IE,yes,!!!,,True
260,  John  ,33,,test@mail.com,9999999999,Street 1,,,IND, 50000 ,not_a_date,2023-04-21,abc,,-5.0,Electronics,crypto,,48.0,350.0,,,###,,Chrome,False,,5.0,True
