CustomerID,Name,Age,Gender,Email,Phone,City,State,Country,JoinDate,LastPurchaseDate,TotalSpend,AvgOrderValue,NumOrders,PreferredCategory,PaymentMethod,AccountStatus,LoyaltyScore,CreditScore,Income,MaritalStatus,Occupation,Device,Browser,IsActive,Feedback,ReturnRate,RiskFlag
949,Fatima,46.0,Female,user948@mail.com,9000000948,Mumbai,MH,India,2015-06-26,2015-01-23,,,-3.0,Electronics,Cash,Active,150.0,100.0,,Single,Engineer,Mobile,Firefox,True,bad,,True
950,,,,invalid@,abc123,,,India,not_a_date,,,,-3.0,,crypto,closed,150.0,,,,,,,yes,,3.0,
951,Amit,31.0,Male,user950@mail.com,9000000950,Chennai,MH,India,2024-03-16,2015-04-11,,,-3.0,Electronics,UPI,Active,,100.0,income,Single,Engineer,Desktop,Chrome,False,average,,True
952,Carlos,58.0,Male,user951@mail.com,9000000951,Chennai,MH,India,2020-12-27,2018-09-22,28168.0,3074.0,54.0,Electronics,UPI,Inactive,46.0,761.0,151839,Single,Engineer,Desktop,Firefox,False,good,0.94,True
953,Fatima,39.0,Male,user952@mail.com,9000000952,Chennai,MH,India,2021-10-29,2022-09-23,42129.0,3877.0,72.0,Electronics,Card,Inactive,89.0,752.0,179361,Married,Doctor,Mobile,Firefox,True,bad,0.63,False
954,  John ,120.0,,invalid@,,,,India,not_a_date,,5000000.0,,,,crypto,,150.0,100.0,income,,,,,yes,,3.0,
955,Fatima,29.0,Female,user954@mail.com,9000000954,Mumbai,TN,India,2015-07-10,2021-09-25,2541.0,3146.0,54.0,Electronics,Cash,Inactive,47.0,543.0,139787,Single,Engineer,Desktop,Firefox,True,good,0.82,True
956,Priya,39.0,Female,user955@mail.com,9000000955,Chennai,TN,India,2019-07-12,2024-03-23,38775.0,4914.0,3.0,Clothing,Cash,Active,34.0,814.0,38693,Single,Engineer,Mobile,Firefox,True,good,0.47,True
957,Priya,23.0,Female,user956@mail.com,9000000956,Bangalore,DL,India,2017-04-07,2020-06-21,33806.0,3041.0,96.0,Electronics,UPI,Inactive,31.0,416.0,132599,Married,Engineer,Desktop,Firefox,True,good,0.37,True
958,Fatima,29.0,Male,user957@mail.com,9000000957,Mumbai,MH,India,2018-06-01,2017-04-07,12979.0,3925.0,12.0,Clothing,Cash,Active,53.0,528.0,192995,Married,Engineer,Desktop,Chrome,False,average,0.84,False
959,Carlos,25.0,Female,user958@mail.com,9000000958,Mumbai,KA,India,2023-09-03,2023-07-20,20466.0,4278.0,61.0,Electronics,UPI,Inactive,15.0,755.0,189638,Single,Doctor,Mobile,Chrome,True,bad,0.12,False
960,Carlos,65.0,Female,user959@mail.com,9000000959,Bangalore,TN,India,2016-05-26,2017-12-20,25862.0,1415.0,23.0,Clothing,UPI,Inactive,9.0,685.0,20829,Married,Engineer,Desktop,Chrome,False,average,0.95,True
961,Sara,53.0,Male,user960@mail.com,9000000960,Chennai,MH,India,2021-05-16,2015-04-17,4314.0,558.0,33.0,Electronics,Cash,Inactive,64.0,670.0,164566,Married,Doctor,Mobile,Firefox,False,average,0.36,False
962,Wei,39.0,Female,user961@mail.com,9000000961,Chennai,DL,India,2023-09-18,2023-04-23,44175.0,4572.0,72.0,Electronics,Card,Active,57.0,400.0,170487,Married,Doctor,Mobile,Firefox,False,bad,0.02,False
963,Fatima,34.0,Female,user962@mail.com,9000000962,Delhi,TN,India,2021-11-30,2020-07-20,17920.0,4178.0,19.0,Electronics,UPI,Inactive,60.0,619.0,23531,Single,Doctor,Desktop,Firefox,False,bad,0.16,False
964,Sara,27.0,Female,user963@mail.com,9000000963,Mumbai,TN,India,2023-10-07,2023-02-23,19746.0,919.0,79.0,Electronics,Cash,Active,47.0,646.0,22733,Married,Engineer,Mobile,Chrome,False,average,0.82,True
965,Amit,63.0,Male,user964@mail.com,9000000964,Delhi,KA,India,2019-04-24,2017-07-30,48599.0,299.0,51.0,Electronics,UPI,Active,18.0,738.0,152453,Single,Engineer,Desktop,Chrome,False,average,0.16,False
966,Sara,20.0,Male,user965@mail.com,9000000965,Delhi,KA,India,2019-05-24,2020-12-03,43588.0,2941.0,96.0,Electronics,Cash,Inactive,100.0,708.0,174004,Single,Engineer,Desktop,Chrome,True,bad,0.88,False
967,Priya,48.0,Female,user966@mail.com,9000000966,Delhi,KA,India,2016-08-21,2017-09-22,49015.0,1762.0,59.0,Clothing,Card,Inactive,71.0,677.0,22520,Single,Doctor,Mobile,Firefox,False,good,0.2,False
968,,,M,invalid@,abc123,,,India,,,,,-3.0,,,,,,income,,,,,,,3.0,
969,  John ,,M,,,,Tamil Nadu,India,,,,,,,,,150.0,,income,,,,,,,3.0,
970,Wei,37.0,Female,user969@mail.com,9000000969,Bangalore,MH,India,2022-05-30,2019-09-22,32825.0,4349.0,70.0,Electronics,Cash,Active,31.0,602.0,23594,Single,Doctor,Desktop,Chrome,False,bad,0.66,False
971,Priya,48.0,Female,user970@mail.com,9000000970,Mumbai,MH,India,2015-12-15,2015-02-05,7070.0,4219.0,70.0,Clothing,UPI,Inactive,67.0,739.0,55915,Single,Doctor,Desktop,Firefox,True,average,0.69,True
972,Priya,27.0,Female,user971@mail.com,9000000971,Bangalore,KA,India,2021-03-17,2016-04-22,7529.0,4748.0,41.0,Clothing,Card,Active,88.0,848.0,118840,Single,Engineer,Mobile,Firefox,True,bad,0.78,False
973,Priya,56.0,Female,user972@mail.com,9000000972,Bangalore,KA,India,2023-08-05,2023-07-07,5000000.0,,,Clothing,UPI,Active,150.0,100.0,income,Married,Doctor,Mobile,Firefox,False,average,,True
974,Carlos,49.0,Female,user973@mail.com,9000000973,Mumbai,KA,India,2024-09-27,2021-07-07,39755.0,968.0,15.0,Electronics,Card,Active,62.0,845.0,113609,Single,Engineer,Mobile,Chrome,True,good,0.28,False
975,Fatima,63.0,Female,user974@mail.com,9000000974,Bangalore,TN,India,2022-04-09,2021-04-19,33053.0,4437.0,56.0,Clothing,Cash,Inactive,65.0,808.0,129499,Married,Engineer,Desktop,Chrome,False,average,0.59,False
976,Carlos,48.0,Male,user975@mail.com,9000000975,Mumbai,DL,India,2019-10-15,2021-02-18,16858.0,1566.0,58.0,Electronics,Cash,Inactive,57.0,678.0,192415,Married,Engineer,Desktop,Firefox,True,bad,0.28,True
977,,,,,abc123,,,India,,32-13-2020,,,-3.0,,crypto,closed,150.0,100.0,income,,,,,,,,
978,Wei,34.0,Male,user977@mail.com,9000000977,Bangalore,TN,India,2018-11-27,2024-06-22,40482.0,790.0,48.0,Clothing,UPI,Inactive,5.0,590.0,184440,Married,Engineer,Desktop,Chrome,False,good,0.29,True
979,Sara,54.0,Female,user978@mail.com,9000000978,Chennai,TN,India,2015-12-19,2022-03-14,4755.0,847.0,43.0,Clothing,Card,Active,20.0,389.0,57791,Single,Doctor,Mobile,Firefox,True,bad,0.08,True
980,Sara,58.0,Female,user979@mail.com,9000000979,Chennai,DL,India,2015-05-23,2023-03-04,15296.0,3178.0,14.0,Electronics,UPI,Inactive,28.0,572.0,131061,Single,Engineer,Desktop,Chrome,True,bad,0.85,True
981,Carlos,64.0,Male,user980@mail.com,9000000980,Delhi,DL,India,2023-07-14,2016-01-22,7426.0,1054.0,78.0,Electronics,UPI,Active,4.0,324.0,39209,Single,Engineer,Mobile,Chrome,False,good,0.66,False
982,Wei,41.0,Female,user981@mail.com,9000000981,Chennai,DL,India,2019-11-15,2021-08-08,22020.0,4309.0,95.0,Clothing,UPI,Inactive,74.0,510.0,159872,Married,Engineer,Desktop,Firefox,False,good,0.26,False
983,Priya,27.0,Male,user982@mail.com,9000000982,Delhi,MH,India,2024-09-11,2016-07-16,4672.0,2624.0,25.0,Clothing,Cash,Inactive,17.0,376.0,94218,Married,Doctor,Desktop,Chrome,True,bad,0.65,True
984,,,,invalid@,abc123,,,India,not_a_date,,5000000.0,,-3.0,,crypto,,,,income,,,,,,,3.0,
985,Priya,25.0,Male,user984@mail.com,9000000984,Mumbai,MH,India,2017-03-02,2015-12-06,7026.0,4179.0,41.0,Electronics,Cash,Inactive,74.0,680.0,125268,Single,Engineer,Desktop,Chrome,True,average,0.22,True
986,John,48.0,Male,user985@mail.com,9000000985,Chennai,TN,India,2021-04-04,2019-06-26,33941.0,217.0,42.0,Clothing,Card,Active,82.0,347.0,30726,Married,Doctor,Mobile,Firefox,True,good,0.79,False
987,Wei,58.0,Female,user986@mail.com,9000000986,Bangalore,DL,India,2023-09-25,2021-07-20,5000000.0,,-3.0,Clothing,UPI,Active,150.0,100.0,income,Married,Doctor,Desktop,Chrome,False,bad,,False
988,Carlos,60.0,Female,user987@mail.com,9000000987,Chennai,MH,India,2020-01-04,2024-08-05,24443.0,2411.0,98.0,Electronics,UPI,Inactive,59.0,308.0,90361,Single,Doctor,Desktop,Chrome,True,bad,0.4,False
989,John,33.0,Male,user988@mail.com,9000000988,Bangalore,DL,India,2024-04-27,2023-08-24,46303.0,4057.0,14.0,Electronics,UPI,Active,58.0,347.0,105801,Single,Doctor,Mobile,Chrome,True,average,0.68,True
990,,,,invalid@,,,,India,not_a_date,,5000000.0,,,electronics,,closed,,,,,,,,,,,
991,Fatima,41.0,Female,user990@mail.com,9000000990,Mumbai,DL,India,2016-05-17,2020-12-15,17684.0,1682.0,37.0,Clothing,Card,Active,73.0,394.0,94840,Married,Doctor,Desktop,Firefox,False,good,0.47,False
992,Priya,45.0,Male,user991@mail.com,9000000991,Delhi,DL,India,2021-03-27,2021-01-06,48526.0,844.0,99.0,Clothing,Cash,Active,69.0,593.0,136637,Married,Engineer,Mobile,Chrome,True,average,0.66,False
993,Fatima,54.0,Female,user992@mail.com,9000000992,Mumbai,DL,India,2018-09-13,2019-07-26,10424.0,681.0,44.0,Clothing,Card,Inactive,44.0,335.0,165805,Married,Engineer,Desktop,Firefox,False,good,0.75,False
994,Wei,31.0,Male,user993@mail.com,9000000993,Mumbai,TN,India,2023-03-04,2015-03-07,24831.0,191.0,65.0,Clothing,UPI,Active,37.0,544.0,199196,Single,Doctor,Desktop,Chrome,True,good,0.58,False
995,John,30.0,Male,user994@mail.com,9000000994,Mumbai,KA,India,2018-08-04,2020-07-02,39710.0,3112.0,10.0,Clothing,UPI,Inactive,72.0,405.0,164931,Single,Engineer,Mobile,Firefox,True,bad,0.09,False
996,Sara,51.0,Female,user995@mail.com,9000000995,Chennai,TN,India,2017-03-15,2021-09-25,20847.0,1650.0,38.0,Electronics,Card,Active,33.0,790.0,106220,Single,Engineer,Mobile,Chrome,True,bad,0.01,False
997,John,43.0,Female,user996@mail.com,9000000996,Bangalore,MH,India,2023-11-15,2018-12-24,49534.0,3695.0,51.0,Electronics,Card,Inactive,11.0,717.0,100740,Single,Doctor,Mobile,Chrome,True,bad,0.01,True
998,,,,,abc123,,Tamil Nadu,India,,,,,-3.0,,,,150.0,100.0,,,,,,,,,
999,Amit,64.0,Male,user998@mail.com,9000000998,Mumbai,MH,India,2017-10-14,2018-04-27,39974.0,2523.0,44.0,Electronics,Card,Inactive,40.0,320.0,34755,Married,Engineer,Mobile,Firefox,True,bad,0.87,False
1000,John,39.0,Female,user999@mail.com,9000000999,Delhi,TN,India,2015-07-13,2018-11-04,40526.0,866.0,15.0,Clothing,UPI,Inactive,99.0,439.0,116621,Single,Doctor,Desktop,Chrome,False,good,0.47,True
1001,John,31.0,Male,user1000@mail.com,9000001000,Chennai,MH,India,2020-09-17,2020-02-03,25964.0,1589.0,65.0,Clothing,Cash,Active,12.0,805.0,163943,Single,Engineer,Desktop,Firefox,True,good,0.27,True
165,Priya,21.0,Female,user1001@mail.com,9000001001,Delhi,MH,India,2019-03-20,2016-01-02,37352.0,3972.0,39.0,Clothing,Card,Active,100.0,822.0,71620,Married,Engineer,Desktop,Firefox,True,average,0.47,True
1003,Sara,61.0,Female,user1002@mail.com,9000001002,Mumbai,KA,India,2015-07-09,2023-01-27,24209.0,4910.0,71.0,Electronics,Cash,Inactive,39.0,805.0,151537,Married,Engineer,Mobile,Firefox,False,bad,0.92,True
1004,Amit,40.0,Male,user1003@mail.com,9000001003,Chennai,KA,India,2017-05-05,2015-01-22,8454.0,2591.0,67.0,Clothing,Card,Inactive,78.0,333.0,139689,Married,Engineer,Mobile,Chrome,True,average,0.26,True
1005,  John ,120.0,,invalid@,,,,India,,32-13-2020,5000000.0,,-3.0,,crypto,,150.0,100.0,income,,,,,,,,
1006,Fatima,55.0,Female,user1005@mail.com,9000001005,Mumbai,TN,India,2015-04-13,2019-09-23,1245.0,794.0,76.0,Clothing,UPI,Inactive,75.0,806.0,119351,Married,Doctor,Desktop,Chrome,False,good,0.56,False
1007,Carlos,38.0,Female,user1006@mail.com,9000001006,Mumbai,TN,India,2024-02-29,2022-02-25,7939.0,4623.0,74.0,Electronics,Cash,Inactive,29.0,621.0,48679,Married,Engineer,Desktop,Chrome,False,bad,0.88,True
1008,Carlos,37.0,Female,user1007@mail.com,9000001007,Bangalore,KA,India,2023-12-01,2015-06-24,31642.0,3388.0,89.0,Clothing,Card,Inactive,71.0,740.0,154134,Single,Doctor,Desktop,Firefox,True,average,0.97,False
1009,Priya,58.0,Male,user1008@mail.com,9000001008,Mumbai,DL,India,2016-09-28,2016-03-31,1402.0,1240.0,87.0,Clothing,Cash,Inactive,88.0,795.0,28881,Single,Engineer,Mobile,Chrome,False,good,0.18,True
1010,Priya,41.0,Female,user1009@mail.com,9000001009,Bangalore,DL,India,2015-04-23,2022-08-01,26488.0,3669.0,56.0,Clothing,Card,Inactive,81.0,542.0,69113,Single,Doctor,Mobile,Firefox,True,bad,0.32,False
1011,Wei,60.0,Female,user1010@mail.com,9000001010,Chennai,TN,India,2020-02-03,2023-10-12,20372.0,3196.0,95.0,Electronics,UPI,Active,5.0,598.0,41335,Single,Engineer,Mobile,Firefox,False,average,0.69,True
1012,,120.0,,,abc123,,Tamil Nadu,India,,32-13-2020,5000000.0,,-3.0,electronics,crypto,closed,,100.0,income,,,,,yes,,,
1013,,120.0,,,abc123,,Tamil Nadu,India,,32-13-2020,5000000.0,,-3.0,electronics,crypto,closed,,100.0,income,,,,,yes,,3.0,
1014,Amit,59.0,Male,user1013@mail.com,9000001013,Mumbai,MH,India,2022-09-03,2023-11-28,26730.0,2165.0,8.0,Clothing,Cash,Active,63.0,709.0,155842,Married,Doctor,Desktop,Chrome,False,average,0.25,True
1015,,120.0,,invalid@,abc123,,Tamil Nadu,India,not_a_date,,5000000.0,,-3.0,electronics,crypto,,150.0,100.0,income,,,,,yes,,3.0,
1016,Amit,51.0,Male,user1015@mail.com,9000001015,Mumbai,TN,India,2023-04-15,2023-06-24,31589.0,2040.0,14.0,Electronics,UPI,Inactive,68.0,607.0,64981,Single,Engineer,Desktop,Firefox,False,good,0.75,False
1017,Amit,21.0,Female,user1016@mail.com,9000001016,Mumbai,DL,India,2015-04-16,2021-07-04,17383.0,3013.0,61.0,Electronics,Cash,Inactive,5.0,488.0,185171,Single,Engineer,Desktop,Chrome,False,good,0.57,True
1018,John,40.0,Female,user1017@mail.com,9000001017,Bangalore,DL,India,2017-03-02,2023-10-17,34611.0,4349.0,52.0,Electronics,Cash,Inactive,60.0,790.0,171394,Married,Doctor,Desktop,Firefox,False,good,0.78,True
1019,Wei,39.0,Female,user1018@mail.com,9000001018,Delhi,KA,India,2015-02-25,2023-08-11,18634.0,313.0,46.0,Clothing,UPI,Active,15.0,420.0,155898,Single,Doctor,Mobile,Chrome,True,bad,0.02,True
1020,Fatima,64.0,Female,user1019@mail.com,9000001019,Chennai,KA,India,2018-07-12,2017-11-17,43603.0,506.0,81.0,Electronics,Card,Active,22.0,744.0,167290,Single,Engineer,Desktop,Chrome,False,good,0.1,True
1021,Wei,29.0,Male,user1020@mail.com,9000001020,Mumbai,DL,India,2020-10-01,2018-04-17,5190.0,541.0,99.0,Electronics,Card,Inactive,45.0,402.0,140311,Single,Engineer,Desktop,Firefox,False,bad,0.06,False
1022,Wei,62.0,Male,user1021@mail.com,9000001021,Bangalore,MH,India,2020-08-27,2019-09-17,32774.0,2838.0,34.0,Electronics,UPI,Inactive,84.0,834.0,39643,Married,Engineer,Mobile,Firefox,True,average,0.58,False
1023,Fatima,45.0,Female,user1022@mail.com,9000001022,Bangalore,DL,India,2019-06-11,2023-05-07,26582.0,1614.0,78.0,Clothing,Cash,Inactive,76.0,785.0,190786,Single,Doctor,Desktop,Chrome,False,average,0.46,False
1024,Fatima,46.0,Male,user1023@mail.com,9000001023,Bangalore,DL,India,2023-02-25,2022-04-29,20802.0,1510.0,5.0,Clothing,Cash,Inactive,44.0,522.0,152784,Married,Doctor,Mobile,Firefox,True,average,0.44,True
1025,Amit,120.0,Female,invalid@,,Delhi,MH,India,,32-13-2020,5000000.0,,-3.0,Electronics,Cash,Active,150.0,,,Married,Doctor,Desktop,Chrome,True,average,3.0,True
1026,Carlos,18.0,Male,user1025@mail.com,9000001025,Mumbai,MH,India,2017-03-13,2019-05-22,41314.0,660.0,75.0,Electronics,Card,Active,54.0,357.0,146734,Single,Engineer,Desktop,Firefox,False,good,0.94,True
1027,Wei,41.0,Female,user1026@mail.com,9000001026,Chennai,KA,India,2023-08-16,2016-05-02,10117.0,1414.0,68.0,Electronics,Cash,Inactive,98.0,788.0,59487,Married,Engineer,Desktop,Chrome,True,bad,0.03,True
1028,Amit,64.0,Female,user1027@mail.com,9000001027,Bangalore,MH,India,2019-12-02,2015-04-21,17411.0,545.0,17.0,Electronics,Cash,Inactive,72.0,473.0,56760,Single,Engineer,Mobile,Chrome,True,good,0.33,False
1029,Wei,38.0,Female,user1028@mail.com,9000001028,Bangalore,DL,India,2016-08-19,2022-12-17,39918.0,3736.0,88.0,Clothing,UPI,Inactive,79.0,821.0,85746,Married,Doctor,Mobile,Chrome,False,average,0.04,False
1030,Wei,29.0,Male,user1029@mail.com,9000001029,Bangalore,MH,India,2021-04-02,2019-05-06,40468.0,2025.0,38.0,Electronics,Card,Active,79.0,717.0,29086,Married,Engineer,Mobile,Firefox,False,good,0.36,True
1031,Wei,64.0,Male,user1030@mail.com,9000001030,Delhi,KA,India,2018-04-30,2018-05-26,14580.0,3137.0,73.0,Clothing,Cash,Inactive,20.0,490.0,142287,Single,Engineer,Mobile,Chrome,True,good,0.14,False
1032,Priya,53.0,Male,user1031@mail.com,9000001031,Chennai,KA,India,2021-10-10,2020-03-10,7963.0,3830.0,95.0,Clothing,UPI,Inactive,41.0,622.0,28547,Single,Engineer,Desktop,Firefox,True,bad,0.75,False
1033,John,28.0,Male,user1032@mail.com,9000001032,Chennai,KA,India,2016-12-30,2015-03-08,9971.0,320.0,92.0,Clothing,UPI,Active,5.0,749.0,156875,Single,Engineer,Desktop,Firefox,False,bad,0.94,True
1034,Sara,45.0,Male,user1033@mail.com,9000001033,Delhi,MH,India,2019-05-02,2016-10-14,13403.0,187.0,15.0,Electronics,Cash,Inactive,93.0,485.0,131800,Married,Engineer,Mobile,Firefox,False,bad,0.81,False
1035,  John ,120.0,,invalid@,abc123,,,India,not_a_date,,,,,,crypto,closed,150.0,,income,,,,,,,3.0,
1036,Wei,44.0,Male,user1035@mail.com,9000001035,Mumbai,DL,India,2019-07-06,2022-10-25,44486.0,1195.0,89.0,Clothing,UPI,Inactive,43.0,467.0,182791,Married,Doctor,Desktop,Chrome,True,good,0.57,True
1037,,,M,invalid@,,,,India,not_a_date,32-13-2020,,,,,,,,100.0,income,,,,,,,3.0,
1038,  John ,120.0,,,,,Tamil Nadu,India,,32-13-2020,5000000.0,,,electronics,,closed,,,income,,,,,yes,,3.0,
1039,Priya,30.0,Male,user1038@mail.com,9000001038,Chennai,KA,India,2019-07-30,2018-07-03,6783.0,862.0,58.0,Clothing,UPI,Active,45.0,536.0,169607,Married,Doctor,Desktop,Chrome,True,average,0.81,True
1040,Carlos,28.0,Female,user1039@mail.com,9000001039,Mumbai,DL,India,2020-02-06,2021-03-29,35842.0,1423.0,43.0,Clothing,Cash,Inactive,53.0,748.0,99709,Single,Doctor,Mobile,Firefox,False,average,0.14,True
1041,Amit,45.0,Female,user1040@mail.com,9000001040,Chennai,KA,India,2024-06-13,2020-03-27,18848.0,1641.0,27.0,Electronics,Card,Inactive,70.0,783.0,156196,Single,Engineer,Desktop,Firefox,False,good,0.13,False
1042,Priya,26.0,Female,user1041@mail.com,9000001041,Chennai,MH,India,2023-12-31,2024-10-29,19785.0,2969.0,58.0,Clothing,Card,Active,76.0,647.0,59767,Single,Doctor,Mobile,Firefox,False,average,0.38,False
1043,Carlos,40.0,Male,user1042@mail.com,9000001042,Delhi,MH,India,2024-09-10,2019-11-13,44421.0,4779.0,42.0,Clothing,Cash,Active,48.0,581.0,93640,Married,Doctor,Desktop,Chrome,False,bad,0.89,False
1044,Amit,34.0,Male,user1043@mail.com,9000001043,Bangalore,MH,India,2023-04-06,2019-05-17,42767.0,3772.0,49.0,Clothing,Cash,Active,66.0,554.0,199387,Single,Doctor,Desktop,Firefox,False,bad,0.95,False
1045,Sara,47.0,Male,user1044@mail.com,9000001044,Bangalore,TN,India,2015-01-08,2015-04-19,48874.0,2122.0,81.0,Electronics,UPI,Active,28.0,423.0,72179,Single,Doctor,Desktop,Firefox,False,bad,0.9,False
1046,John,36.0,Male,user1045@mail.com,9000001045,Mumbai,TN,India,2020-12-10,2022-07-09,25173.0,2572.0,81.0,Electronics,Card,Active,90.0,716.0,78984,Married,Engineer,Mobile,Chrome,True,good,0.54,False
1047,,,,invalid@,abc123,,Tamil Nadu,India,not_a_date,,5000000.0,,,,,,,,income,,,,,yes,,3.0,
1048,Sara,,Female,,,Bangalore,MH,India,,32-13-2020,5000000.0,,,Clothing,UPI,Active,150.0,,,Married,Engineer,Mobile,Firefox,False,good,3.0,False
1049,Priya,22.0,Male,user1048@mail.com,9000001048,Delhi,DL,India,2015-07-01,2019-06-24,37365.0,2346.0,56.0,Electronics,Cash,Active,40.0,733.0,187417,Single,Doctor,Desktop,Firefox,False,good,0.95,True
1050,Wei,57.0,Male,user1049@mail.com,9000001049,Delhi,KA,India,2021-02-18,2015-10-04,14671.0,4107.0,52.0,Clothing,Card,Inactive,44.0,712.0,175693,Married,Engineer,Desktop,Firefox,False,good,0.23,True
1051,Amit,42.0,Female,user1050@mail.com,9000001050,Delhi,MH,India,2017-04-01,2019-06-29,4234.0,3640.0,53.0,Electronics,UPI,Inactive,20.0,739.0,49042,Single,Doctor,Mobile,Chrome,True,good,0.25,False
1052,Wei,30.0,Male,user1051@mail.com,9000001051,Mumbai,MH,India,2022-08-24,2023-11-10,27667.0,3857.0,100.0,Clothing,Cash,Inactive,14.0,619.0,145317,Single,Engineer,Desktop,Firefox,False,average,0.94,False
1053,Priya,62.0,Female,user1052@mail.com,9000001052,Bangalore,KA,India,2022-12-15,2020-08-04,8345.0,1770.0,92.0,Clothing,UPI,Inactive,57.0,529.0,141940,Married,Doctor,Mobile,Chrome,True,good,0.06,False
1054,Priya,120.0,Male,invalid@,abc123,Delhi,TN,India,,,,,-3.0,Electronics,Card,Inactive,150.0,100.0,income,Married,Engineer,Mobile,Chrome,False,bad,3.0,True
1055,Fatima,24.0,Male,user1054@mail.com,9000001054,Delhi,MH,India,2017-06-22,2021-11-27,44804.0,1342.0,26.0,Clothing,UPI,Active,88.0,514.0,133829,Married,Doctor,Desktop,Firefox,True,bad,0.8,True
1056,Wei,42.0,Male,user1055@mail.com,9000001055,Bangalore,DL,India,2016-06-08,2021-11-24,1669.0,587.0,56.0,Electronics,Cash,Inactive,52.0,672.0,122902,Single,Engineer,Desktop,Chrome,True,good,0.84,False
16,Fatima,60.0,Male,user1056@mail.com,9000001056,Delhi,TN,India,2019-04-16,2023-09-22,27628.0,4798.0,67.0,Clothing,UPI,Inactive,58.0,464.0,33700,Single,Engineer,Desktop,Firefox,True,bad,0.14,False
1058,John,42.0,Male,user1057@mail.com,9000001057,Chennai,MH,India,2022-03-28,2016-08-14,5000000.0,,-3.0,Clothing,Card,Active,150.0,,income,Single,Doctor,Mobile,Firefox,False,bad,,False
1059,Sara,29.0,Male,user1058@mail.com,9000001058,Bangalore,TN,India,2016-08-20,2024-10-17,28478.0,1175.0,51.0,Electronics,Cash,Inactive,42.0,378.0,130825,Married,Engineer,Mobile,Firefox,True,average,0.56,False
1060,John,52.0,Male,user1059@mail.com,9000001059,Chennai,TN,India,2015-08-05,2024-09-17,6743.0,3016.0,51.0,Electronics,UPI,Inactive,34.0,606.0,56027,Married,Engineer,Desktop,Firefox,True,bad,0.65,False
1061,Wei,42.0,Male,user1060@mail.com,9000001060,Mumbai,DL,India,2018-03-25,2018-08-14,17935.0,3209.0,31.0,Electronics,UPI,Active,73.0,650.0,193756,Married,Doctor,Mobile,Firefox,True,bad,0.76,False
1062,Fatima,51.0,Male,user1061@mail.com,9000001061,Chennai,TN,India,2016-06-29,2024-10-13,14816.0,906.0,87.0,Electronics,Card,Inactive,33.0,675.0,139839,Married,Doctor,Desktop,Firefox,True,good,0.32,True
325,Wei,23.0,Male,user1062@mail.com,9000001062,Delhi,DL,India,2017-01-21,2024-11-30,45287.0,4621.0,62.0,Clothing,UPI,Active,30.0,574.0,53977,Single,Doctor,Mobile,Firefox,True,average,0.94,True
1064,Fatima,23.0,Female,user1063@mail.com,9000001063,Delhi,MH,India,2018-03-20,2015-07-25,27099.0,2247.0,56.0,Clothing,Card,Inactive,19.0,400.0,36685,Single,Doctor,Mobile,Chrome,False,average,0.39,False
1065,,,M,invalid@,abc123,,Tamil Nadu,India,,32-13-2020,,,,,,closed,150.0,,,,,,,yes,,,
